DATAFLOW,LAST UPDATE,freq,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2016,1175.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2017,1175.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2018,1168.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2019,1170.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2020,1190.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2021,1258.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Austria,2022,1280.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bosnia and Herzegovina,2016,0.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bosnia and Herzegovina,2019,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bosnia and Herzegovina,2020,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bosnia and Herzegovina,2021,,m,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2012,2907.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2013,2951.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2014,2996.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2015,2942.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2016,3011.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2017,3138.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2018,3214.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2019,3269.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2020,3335.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2021,3394.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2022,3582.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Belgium,2023,3788.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2012,122.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2013,142.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2014,154.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2015,156.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2016,162.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2017,176.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2018,194.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2019,226.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2020,247.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2021,296.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2022,376.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Bulgaria,2023,413.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2012,2294.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2013,2330.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2014,2317.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2015,2340.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2016,2344.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2017,2324.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2018,2377.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2019,2363.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2020,2342.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2021,2449.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Switzerland,2022,2564.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2012,217.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2013,202.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2014,194.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2015,190.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2016,195.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2017,201.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2018,211.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2019,199.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2020,209.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2021,210.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2022,222.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Cyprus,2023,243.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2012,9017.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2013,8499.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2014,8422.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2015,9501.0,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2016,9115.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2017,9954.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2018,12170.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2019,13245.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2020,15032.9,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2021,15910.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Czechia,2022,17208.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2012,13221.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2013,13342.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2014,13631.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2015,13821.8,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2016,14051.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2017,14347.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2018,14568.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2019,15205.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2020,15902.5,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2021,15228.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Germany,2022,15786.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2013,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2014,,d,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2016,11936.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2017,12181.7,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2018,11907.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2019,11754.3,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2020,12121.1,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2021,12802.6,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Denmark,2022,11601.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Estonia,2012,107.2,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Estonia,2013,68.4,,
ESTAT:EDUC_UOE_FINE04(1.0),01/04/26 23:00:00,Annual,Million units of national currency,Upper secondary and post-secondary non-tertiary education - general (levels 34 and 44),Estonia,2014,73.2,,
